,epoch,pm10_wadow,pm10_piastow,pm10_krasinskiego,pm10_swoszowice,pm10_zloty_rog,pm10_kurdwanow,pm10_dietla,pm25_krasinskiego,pm25_kurdwanow
31412,1564682400,12.9262,16.6923,25.1817,5.84989,19.0377,16.0461,27.5881,11.7342,4.69491
31413,1564686000,17.2317,21.1186,28.5896,6.84886,14.7769,14.928,22.3157,14.326,7.29804
31414,1564689600,14.418,17.6887,30.5449,11.5701,21.6386,18.9095,21.0214,15.302,9.88736
31415,1564693200,14.4231,10.464,28.4749,28.4091,14.1532,22.47,25.8082,14.009,9.55069
31416,1564696800,14.856,8.37853,25.7596,17.3138,12.0041,12.7867,17.7703,12.0785,8.1236
31417,1564700400,13.6629,11.9578,23.8642,20.7828,11.2868,18.4786,21.1805,12.0636,7.99081
31418,1564704000,21.9609,20.4859,31.4392,23.9247,17.3198,20.7773,13.4527,16.6295,8.10861
31419,1564707600,15.2224,20.7954,33.8875,23.9603,16.2524,19.4978,13.0102,18.0579,16.2924
31420,1564711200,26.9166,8.55254,33.7452,25.9933,17.9915,13.585,15.923,17.961,12.6407
31421,1564714800,11.4242,12.8797,41.6141,20.6476,18.9434,24.0078,20.8449,22.0413,10.8667
31422,1564718400,20.1054,21.1226,56.1578,18.7316,23.2171,27.5922,20.376,29.8509,14.724
31423,1564722000,16.0354,24.7204,66.6259,29.3116,25.6532,34.633,29.3129,35.6021,14.6748
31424,1564725600,22.7431,32.7137,73.1906,37.5828,30.8869,33.3625,30.8094,38.9693,23.8736
31425,1564729200,30.4429,26.3994,60.9974,25.1364,29.7412,30.2154,32.8648,31.1999,22.3558
31426,1564732800,23.2731,28.065,38.1037,31.3748,22.6404,24.5612,26.6963,18.8877,15.7136
31427,1564736400,9.65527,14.9552,34.976,31.4215,46.1956,20.4798,24.0562,17.4071,12.1745
31428,1564740000,16.8976,18.9158,33.0277,28.9519,26.4971,27.3182,24.8605,15.6539,12.6285
31429,1564743600,17.9203,21.4561,33.6306,21.726,28.8432,25.6563,32.174,15.612,13.3018
31430,1564747200,23.4332,27.0563,28.4192,16.2285,26.8068,26.2962,26.8774,13.3864,12.9359
31431,1564750800,20.7583,20.445,30.9169,18.4387,34.3557,24.6124,28.8515,13.7875,17.3785
31432,1564754400,9.66975,15.8471,25.713,21.2674,24.0671,25.2316,24.9032,11.8111,13.095
31433,1564758000,14.2825,15.9269,21.5512,16.2439,18.7703,22.6397,19.7418,10.0313,12.8917
31434,1564761600,10.9231,14.9774,23.6024,13.42,19.5498,15.8286,23.9206,11.0009,11.1253
31435,1564765200,10.7414,11.7421,20.905,11.4009,12.553,19.1806,23.435,9.79129,8.22807
31436,1564768800,11.8357,10.9858,19.8758,20.1101,16.8226,17.8585,20.4801,9.26728,8.15564
31437,1564772400,30.2148,14.4541,24.3444,11.3966,18.3403,13.5499,24.3133,11.6814,9.24817
31438,1564776000,36.9708,20.3125,26.4619,18.3026,25.7181,17.5777,23.6122,12.7509,13.2947
31439,1564779600,21.1567,15.0029,32.4178,12.9045,19.1447,14.1392,26.7089,15.958,11.904
31440,1564783200,28.732,19.0936,40.4049,25.7223,17.4006,21.4895,27.0025,19.1369,13.0896
31441,1564786800,22.0042,20.7949,56.7377,25.6455,17.4916,21.637,24.4136,23.5358,18.5041
31442,1564790400,25.4015,16.2346,37.3366,27.5805,18.2208,21.0753,21.7075,19.1021,14.8864
31443,1564794000,17.7944,16.8695,36.5939,14.2594,15.659,20.909,19.9298,18.9335,10.6164
31444,1564797600,22.6067,15.8046,35.2572,13.8311,16.4339,13.7782,18.9584,17.9909,11.5225
31445,1564801200,14.7589,17.7532,36.0223,19.819,14.0476,25.6488,16.8918,18.7289,20.2002
31446,1564804800,19.9882,12.902,39.8123,21.3167,22.0957,27.2383,18.2147,20.949,14.0644
31447,1564808400,15.0574,17.8524,37.5573,13.1597,19.3097,25.6162,24.638,19.0031,15.0425
31448,1564812000,17.1445,17.3113,32.9189,28.1728,28.7872,30.0752,20.3732,16.6551,14.931
31449,1564815600,8.63684,10.7768,26.098,27.9639,12.8434,6.13149,11.5899,13.9893,4.44719
31450,1564819200,9.23498,13.608,30.9574,8.09689,10.0425,5.00352,13.0934,16.2084,3
31451,1564822800,19.125,13.2978,24.7291,16.4443,9.94954,12.258,21.047,11.8079,5.57471
31452,1564826400,17.7469,13.9498,28.4998,22.104,11.5398,7.9845,14.7501,13.9235,6.36495
31453,1564830000,9.07739,10.6658,27.0697,7.75724,12.5414,11.3737,17.135,11.6713,10.0997
31454,1564833600,9.43397,6.56845,19.4112,9.34068,13.7563,9.5923,15.744,8.9495,5.3622
31455,1564837200,9.10922,9.95446,27.8762,9.29655,8.14515,9.22712,14.1299,12.6763,8.44386
31456,1564840800,8.77111,12.8468,28.0978,8.81586,11.5497,11.128,17.0259,14.8523,7.77673
31457,1564844400,9.41547,16.1003,26.2249,10.5662,14.2357,8.51273,15.4624,12.0168,7.91448
31458,1564848000,10.5126,10.3,26.2289,17.1906,10.2264,8.06445,18.9171,13.2558,6.31064
31459,1564851600,12.1039,13.9303,31.7978,13.8418,12.9165,12.3181,12.1315,16.1556,7.05679
31460,1564855200,9.72193,26.3942,40.1559,14.2027,16.8935,11.5939,21.5655,20.2344,8.4525
31461,1564858800,21.6003,21.0521,44.3571,19.5765,22.7826,20.8512,23.5716,23.1669,15.5614
31462,1564862400,18.2435,21.0869,51.2827,23.742,20.1492,20.8852,26.4893,26.7544,16.1353
31463,1564866000,31.2567,18.8989,39.9281,35.8084,20.0747,36.1772,26.5825,20.1218,19.7967
31464,1564869600,28.2974,14.6627,30.808,34.614,17.5845,34.1282,20.9438,14.8708,24.1028
31465,1564873200,14.7212,10.0385,34.1545,29.8198,11.9602,28.1497,20.4417,16.4646,22.9734
31466,1564876800,22.1659,21.6469,28.9091,26.8048,16.1936,26.0775,18.575,14.5547,22.548
31467,1564880400,10.6705,14.4646,35.4095,23.5874,10.8506,23.9372,19.8134,17.7564,15.4227
31468,1564884000,17.5418,13.6216,33.7684,17.5116,11.4585,19.0942,20.5089,17.4914,15.6362
31469,1564887600,10.7752,15.8378,33.9539,22.0142,16.3037,22.7084,18.8112,17.7292,13.9883
31470,1564891200,14.6807,24.2888,36.6583,23.2194,18.5049,27.19,26.3641,19.2219,20.2717
31471,1564894800,19.7282,23.2056,42.8804,24.414,24.55,27.1259,25.1446,22.5036,16.0999
31472,1564898400,19.4108,21.2378,45.87,29.341,30.5562,22.743,25.6969,23.9999,14.8532
31473,1564902000,25.1792,34.2689,41.8472,25.9897,26.2333,28.1886,22.0252,21.1574,16.1295
31474,1564905600,23.447,24.9396,35.6453,22.9912,28.626,20.005,22.9797,17.9138,13.1696
31475,1564909200,15.498,22.4982,32.8625,22.1765,29.7401,26.6552,22.4092,15.5624,13.0801
31476,1564912800,13.933,23.7739,28.6058,28.5397,28.6693,28.8926,19.3807,13.0763,11.1037
31477,1564916400,26.0491,27.2912,26.2764,26.0559,18.8959,14.1755,17.8483,10.4981,11.0719
31478,1564920000,12.8917,16.3838,20.4514,12.1678,15.222,10.9282,19.7745,8.87603,8.85334
31479,1564923600,17.8582,10.5016,20.7901,10.8214,15.2756,9.84234,20.1806,7.78938,9.41325
31480,1564927200,6.76138,8.50336,18.3791,14.3578,12.7603,8.78879,13.0812,8.08105,7.969
31481,1564930800,12.7101,12.9376,21.9925,10.7166,11.0642,7.16101,16.1387,8.64532,3.54
31482,1564934400,19.7492,10.7367,20.4604,17.802,17.7249,10.1227,18.1612,7.83128,6.42142
31483,1564938000,12.7185,11.403,17.5062,3,13.0052,15.1513,16.5501,8.27911,6.47992
31484,1564941600,11.1327,8.62955,19.9252,3,15.5398,14.5471,17.3968,9.40332,3.76142
31485,1564945200,8.52228,9.29906,26.37,14.4377,12.7082,19.0598,14.7829,12.0195,8.51151
31486,1564948800,7.48854,17.6694,30.5814,22.4329,19.1723,27.1138,19.7326,14.1009,14.7266
31487,1564952400,8.64464,13.5506,28.7085,17.4576,18.281,28.8739,19.0195,13.5529,12.3748
31488,1564956000,11.3047,9.42098,29.0191,20.26,20.1875,27.3671,17.2442,14.4589,16.7486
31489,1564959600,10.5349,8.47607,29.121,15.4334,11.6163,22.9949,13.6777,15.1179,11.918
31490,1564963200,9.40208,14.2548,25.7471,10.7424,15.5412,8.18626,14.7078,13.6171,6.11362
31491,1564966800,9.88315,14.9119,26.6009,8.27176,12.6121,10.6866,13.3314,13.8587,8.18413
31492,1564970400,18.8126,12.445,25.8751,9.48764,18.5111,10,17.1116,13.4006,6.87739
31493,1564974000,13.8076,14.8505,27.6492,11.2811,13.9163,15.9985,16.4626,14.3795,12.1931
31494,1564977600,16.0062,18.5914,32.5207,16.335,17.4219,23.7504,,16.9968,9.92477
31495,1564981200,12.6183,19.5109,36.2773,20.3729,23.3541,29.6853,25.6866,19.0662,19.1892
31496,1564984800,19.323,21.4067,38.6459,13.6654,28.865,23.6052,30.3162,19.7877,17.6917
31497,1564988400,24.0041,21.3718,32.7413,18.3155,17.2955,20.022,24.833,16.7194,13.0445
31498,1564992000,20.405,23.9576,26.8439,13.9234,19.5895,17.1422,24.1746,13.1073,16.0827
31499,1564995600,15.1218,17.671,27.7137,21.1323,16.6926,18.3325,20.139,12.4075,16.5829
31500,1564999200,16.34,17.4043,25.7261,15.182,18.5323,13.4385,19.5255,11.8193,9.74236
31501,1565002800,16.5764,15.9133,22.8383,12.2006,14.3597,14.7475,14.0651,10.2946,7.89516
31502,1565006400,13.0066,20.193,25.9942,10.589,14.3876,16.269,17.8768,10.8458,7.93256
31503,1565010000,12.1804,20.4052,25.4479,14.5028,18.404,17.3718,19.4981,10.5134,7.26548
31504,1565013600,16.3848,20.5288,24.063,14.2592,16.6779,15.6895,23.7601,10.62,10.7155
31505,1565017200,18.645,19.0278,23.9319,19.1284,19.5631,15.9475,24.7505,10.8197,11.93
31506,1565020800,14.1273,25.7225,25.1968,15.3139,22.1966,21.4787,26.1295,11.6087,8.80154
31507,1565024400,21.6883,19.1234,23.9198,12.135,22.062,15.4977,16.3579,10.7348,8.32085
31508,1565028000,20.1724,19.2745,24.9428,12.1599,23.3715,23.6086,18.5078,11.2202,10.2909
31509,1565031600,17.1609,11.4425,22.2223,12.5894,17.5135,12.4394,18.8325,10.7762,9.45879
31510,1565035200,17.4915,13.1172,25.1725,8.21692,15.4279,13.9325,22.244,12.604,9.81015
31511,1565038800,10.0391,13.0865,27.2742,6.38447,18.4945,13.6623,17.6697,13.6601,11.3862
31512,1565042400,9.17482,13.9403,30.7327,18.576,18.0887,19.3589,19.5428,15.7785,15.3734
31513,1565046000,8.57036,15.2455,35.335,25.5712,12.3696,9.11023,16.5048,18.1509,6.63153
31514,1565049600,19.9622,21.2854,34.1122,24.0866,11.6881,15.6639,17.9311,18.0034,11.9782
31515,1565053200,14.5675,11.4238,39.6237,24.8776,18.0848,26.8238,16.1648,21.0377,18.1322
31516,1565056800,12.5631,18.0983,37.7761,26.0509,15.1329,6.07768,18.4019,20.0505,4.05
31517,1565060400,13.4099,18.3834,33.7927,20.021,15.0181,15.1265,18.604,17.8283,9.66399
31518,1565064000,11.0307,13.6844,38.2126,20.0115,18.7885,9.72112,26.0441,20.1295,9.41151
31519,1565067600,10.0241,14.9362,44.9093,10.184,23.1858,28.2482,28.5111,23.558,14.0562
31520,1565071200,22.6205,28.8013,42.2141,13.7252,18.1094,26.9316,26.3348,20.9849,15.1401
31521,1565074800,34.5971,19.0033,31.1307,12.2942,11.763,20.6523,19.6381,14.6847,12.0868
31522,1565078400,17.5526,15.4788,30.554,31.6228,13.3413,16.7613,20.872,13.3766,8.23476
31523,1565082000,15.4277,13.4575,28.6653,12.4496,17.0439,16.4333,23.6434,14.065,11.8389
31524,1565085600,12.2996,11.8491,30.1691,12.191,15.1032,13.6607,23.3812,13.9991,7.87965
31525,1565089200,12.7509,16.4035,27.1543,12.2568,17.6568,19.9718,17.9129,12.3341,4.05
31526,1565092800,12.1303,15.36,25.3157,18.3377,25.4506,16.6771,22.9972,11.8563,9.36417
31527,1565096400,11.0988,13.8724,30.7418,7.00129,22.1295,15.4562,18.1603,12.7019,9.08685
31528,1565100000,20.5361,16.3727,24.7947,9.57586,19.3859,18.5112,15.1518,10.8045,4.89266
31529,1565103600,15.3926,18.4996,24.5961,12.8171,18.6505,15.9604,21.1889,10.7277,5.18073
31530,1565107200,15.7875,20.0797,26.6393,15.6186,21.4607,15.5865,21.4542,12.4255,9.78456
31531,1565110800,16.9667,27.6842,25.7008,12.6114,32.2748,18.3536,22.9296,12.3052,10.5414
31532,1565114400,34.3089,19.694,30.1911,15.7471,28.1655,22.8049,22.1779,13.658,9.91381
31533,1565118000,30.8091,27.8651,34.459,33.0354,26.0696,25.8286,28.4003,16.1294,19.2584
31534,1565121600,41.1392,,39.7023,30.7279,34.655,29.8049,29.9492,18.56,26.5924
31535,1565125200,77.3684,,43.0325,19.4418,30.7199,24.8434,29.2734,21.3825,20.8887
31536,1565128800,46.6007,,46.0746,17.6268,37.7208,28.0476,32.0793,22.9595,17.3336
31537,1565132400,32.0193,46.8287,47.2732,18.3912,32.1785,15.6562,24.7832,23.817,13.468
31538,1565136000,39.0876,24.4524,48.6599,20.3756,24.8784,19.8064,22.9656,25.2379,16.9359
31539,1565139600,21.7407,20.2203,50.9773,20.3377,27.9535,19.1276,24.1926,26.8349,14.4237
31540,1565143200,29.4677,19.4567,53.5415,18.537,24.1722,25.0932,22.9843,28.463,19.2513
31541,1565146800,22.033,27.8224,55.1633,29.1721,31.3428,21.6248,18.9752,29.161,18.4083
31542,1565150400,25.1601,27.2877,60.0933,29.1667,29.2744,39.4756,32.4289,32.0989,13.9751
31543,1565154000,18.2991,26.8835,60.2444,18.0084,33.5308,42.9776,35.4365,31.6724,16.0879
31544,1565157600,38.1831,25.0779,36.9899,26.805,42.346,22.9455,36.6948,18.5646,13.4445
31545,1565161200,42.276,23.5735,33.58,32.6393,16.1069,8.54538,32.8654,14.9274,7.19868
31546,1565164800,25.4688,21.5995,28.6401,14.3237,12.9697,14.7393,27.2828,13.0855,7.98136
31547,1565168400,17.0793,24.5185,29.8526,11.9692,12.3459,16.2352,21.5821,14.0699,14.4632
31548,1565172000,14.1911,20.6065,30.299,9.3002,11.6631,14.556,22.1434,14.3365,12.3971
31549,1565175600,18.8948,19.7077,26.1131,16.7092,8.76653,21.7278,19.4318,11.8764,7.07364
31550,1565179200,21.918,24.9025,34.3349,14.2924,34.9987,26.7619,28.4821,16.4091,8.43201
31551,1565182800,15.0564,17.4501,37.0002,18.5209,25.3923,20.5037,20.3698,18.6602,9.1329
31552,1565186400,14.3535,30.8215,33.3986,19.6686,21.0569,18.338,32.0574,14.8741,9.69058
31553,1565190000,17.1355,25.9419,31.2182,9.4076,26.8366,19.8526,31.0021,14.3175,10.8778
31554,1565193600,11.531,19.6599,23.0286,9.90837,15.322,9.09091,20.963,10.9672,3.59634
31555,1565197200,8.89477,9.86112,24.6527,16.0948,11.4517,7.58514,20.0797,12.2628,3
31556,1565200800,10.2404,19.5534,23.8231,12.9615,15.815,5.11744,21.6076,12.5207,3.89686
31557,1565204400,17.1623,14.1423,27.6976,10.8759,16.4394,8.71904,24.8346,14.6635,5.2635
31558,1565208000,6.48267,22.2559,31.7264,14.3872,21.614,15.9568,19.0971,16.6105,15.0624
31559,1565211600,14.9007,20.5269,34.5455,28.0325,17.4923,14.2929,23.5915,18.214,10.8575
31560,1565215200,10.1249,24.6983,37.4414,21.3525,21.0887,22.9175,20.9355,19.8939,13.7381
31561,1565218800,22.9425,19.5866,37.8246,26.7102,17.2985,17.1905,17.5691,20.1698,13.1792
31562,1565222400,20.7845,10.4279,27.755,19.7985,16.1674,11.3576,15.4571,14.7865,9.9146
31563,1565226000,14.7009,11.4946,17.6079,19.6304,8.93375,5.12406,11.2468,9.45228,3
31564,1565229600,10.1405,10.6569,,13.7556,11.8078,5.67971,7.43459,,3
31565,1565233200,3.68693,5.83754,,9.60312,6.67908,4.44178,5.70933,,3
31566,1565236800,3,7.25792,12.5681,7.13036,3,3,5.52543,6.76186,3
31567,1565240400,3,7.05262,14.7403,7.75855,4.58729,3,7.12906,7.90202,3
31568,1565244000,6.15892,8.49095,24.4238,17.8613,9.00797,14.3241,8.43631,12.8967,3.8527
31569,1565247600,14.241,16.3945,41.055,15.8933,23.6102,13.973,19.2509,21.1758,8.01162
31570,1565251200,17.6353,12.5499,42.3614,20.7766,12.4019,17.1591,23.5084,21.4201,7.60245
31571,1565254800,18.8973,22.2296,47.3477,8.16154,19.4396,17.2773,20.1727,23.7708,11.1194
31572,1565258400,10.0552,19.3733,49.5652,28.0219,21.5909,25.509,22.1436,23.279,12.0239
31573,1565262000,18.6536,23.2482,48.8234,17.787,30.0123,22.1621,23.9109,23.7098,16.9287
31574,1565265600,12.9508,19.018,33.0932,14.1345,21.2122,18.182,22.2609,15.9853,10.3912
31575,1565269200,16.6382,14.8803,30.1531,9.2982,17.6455,22.133,19.2457,14.09,9.14551
31576,1565272800,17.4457,17.9975,28.502,14.375,15.1047,18.0688,19.2367,14.0133,6.96522
31577,1565276400,9.87465,20.3357,26.7532,14.6184,21.6843,14.8663,22.2189,13.6117,5.48402
31578,1565280000,17.0841,21.4042,26.8591,12.7149,16.1274,15.0549,19.8076,12.8162,12.7796
31579,1565283600,19.2996,16.7533,32.0438,10.491,13.543,24.7408,18.1845,15.3437,16.3415
31580,1565287200,22.1563,20.5086,34.2473,10.5154,24.2811,19.4991,17.6098,16.7247,19.3603
31581,1565290800,37.922,18.0859,44.728,11.4385,25.1432,38.992,28.0969,21.042,21.4352
31582,1565294400,27.9616,21.4395,51.5933,35.9424,27.3129,60.3209,25.898,25.0762,23.7453
31583,1565298000,36.7494,22.8635,54.7147,30.4965,22.9823,42.2349,32.839,27.5112,18.3163
31584,1565301600,32.4471,22.8254,57.8758,28.77,28.0955,37.0607,34.3746,29.7325,13.79
31585,1565305200,22.7387,24.4073,60.0801,28.9408,22.9841,25.5635,26.339,31.3958,13.5737
31586,1565308800,42.9842,29.0129,66.4866,25.3496,21.4121,25.76,28.4648,34.9062,20.0967
31587,1565312400,25.0223,29.4899,63.8286,17.842,27.8692,26.4096,28.9846,33.7809,19.1395
31588,1565316000,27.4888,24.456,60.7383,11.2668,29.5313,17.0944,28.7621,32.3237,14.3521
31589,1565319600,20.4875,29.4455,60.9804,18.1666,30.7276,24.2579,24.2502,32.464,18.2903
31590,1565323200,26.1634,27.0095,61.2564,22.9317,32.9739,43.3133,26.4427,32.4374,16.1942
31591,1565326800,24.9024,27.7461,65.4222,19.5341,34.8251,36.0622,25.5419,34.4763,15.6525
31592,1565330400,33.9015,22.2107,66.7527,19.9944,34.9025,30.3564,40.7564,34.307,16.666
31593,1565334000,30.3648,22.7388,52.9307,20.3002,21.9498,26.2324,29.041,26.4017,10.8561
31594,1565337600,20.1664,15.9153,38.2247,30.7526,24.051,23.6545,26.7643,17.4131,13.1392
31595,1565341200,11.0283,18.7654,28.389,25.713,,22.6338,25.3271,13.3277,11.5951
31596,1565344800,16.214,12.3096,27.8548,15.4323,,24.8844,24.5532,12.42,7.27789
31597,1565348400,13.0057,15.6389,22.304,13.2872,,13.5054,19.607,9.69716,6.59587
31598,1565352000,12.1263,15.4686,19.7619,10.6204,,13.7826,17.1174,8.55827,5.2926
31599,1565355600,18.1083,11.3023,19.4938,8.5195,,17.4074,20.7482,8.52507,4.88121
31600,1565359200,13.718,13.585,19.128,9.21706,,18.8007,23.161,8.41951,7.94317
31601,1565362800,13.7841,16.3214,18.6763,14.292,,9.54515,17.073,8.16538,7.61582
31602,1565366400,13.931,15.2044,17.862,5.6802,,11.247,18.877,8.33898,9.27074
31603,1565370000,11.1269,19.0113,22.1326,8.00016,,20.5308,25.8118,10.1667,10.1361
31604,1565373600,27.8032,20.0401,25.9579,25.8691,,33.6773,24.1502,11.9842,16.2964
31605,1565377200,25.6813,20.567,32.2464,32.5764,,35.1059,30.6908,15.2926,27.226
31606,1565380800,32.2585,36.1459,47.8456,40.9849,,41.2137,37.9844,20.5315,28.5687
31607,1565384400,45.2603,34.568,48.419,35.6427,47.8277,38.4503,32.5854,23.5074,28.9276
31608,1565388000,34.0641,33.8909,46.0634,27.8008,38.2503,40.0497,31.0194,23.1293,29.2449
31609,1565391600,37.0811,35.1608,47.1412,36.2565,34.8857,26.0323,29.4621,24.5543,16.0827
31610,1565395200,31.7909,26.3244,51.307,27.0966,42.8678,31.5878,39.4258,26.8975,15.0918
31611,1565398800,34.166,21.4687,51.7506,24.5774,37.3202,40.8323,39.3991,27.2,25.7934
31612,1565402400,28.4931,19.2193,52.1083,22.0267,29.0942,32.9297,30.1282,27.4563,24.0158
31613,1565406000,32.7885,20.9995,49.1801,13.6088,25.7781,27.957,29.1858,26.0241,25.2994
31614,1565409600,24.3673,29.4509,51.2847,16.9438,22.9015,26.5982,33.4989,27.0634,22.1122
31615,1565413200,19.7084,15.9567,52.7615,24.2822,25.727,26.0647,36.8688,27.5461,23.7201
31616,1565416800,29.7433,35.6038,53.3309,12.5851,40.6581,31.3734,43.0515,27.3927,24.4487
31617,1565420400,21.8052,44.6784,55.7379,16.4974,36.8638,42.2833,33.0608,28.0522,23.7568
31618,1565424000,15.4427,50.2941,43.4751,29.5627,26.6911,13.2227,31.4858,20.304,9.98493
31619,1565427600,14.6583,18.8933,37.6955,12.0424,26.9854,17.9909,36.3674,17.1247,9.30068
31620,1565431200,23.3399,17.2608,31.2577,10.8797,22.1491,17.4888,26.1319,14.0916,6.47587
31621,1565434800,18.1794,18.3107,26.2471,11.0694,13.2284,15.3611,16.128,12.2241,7.10086
31622,1565438400,9.68948,13.2767,25.8085,16.1087,15.6996,13.379,21.4585,11.4694,7.67663
31623,1565442000,13.8559,13.2936,26.2944,15.4629,20.8965,14.2477,25.0887,12.0816,8.23121
31624,1565445600,18.3906,21.5378,21.0956,14.788,22.3896,18.365,19.9736,9.726,8.14225
31625,1565449200,14.2438,18.8317,20.6268,10.3692,21.7167,18.7407,22.0913,9.50996,6.05891
31626,1565452800,20.5808,19.2068,19.2953,18.1586,18.3729,17.2678,17.9653,8.8276,10.9711
31627,1565456400,11.954,12.496,16.1948,16.4021,16.1562,11.4084,18.4741,7.64464,9.53174
31628,1565460000,23.5464,18.0242,15.5548,13.9958,19.8543,16.1834,17.5611,7.13641,12.0135
31629,1565463600,14.8115,16.3239,15.331,9.71505,18.2475,14.6352,15.7047,7.27953,10.2343
31630,1565467200,8.70614,12.3062,14.8432,10.2174,8.34745,13.4864,19.0166,7.11629,11.2983
31631,1565470800,9.16603,7.83924,10.6964,8.54515,5.63564,8.16586,10.4429,5.24879,7.53296
31632,1565474400,4.69585,6.14594,11.8858,6.29064,7.44441,10.5737,9.28975,6.28266,5.71866
31633,1565478000,3,3.78151,12.3142,5.69149,10.3344,3.70541,8.33372,6.62601,3.9
31634,1565481600,3,3,12.4202,14.6997,8.6289,4.23,11.5306,7.29,3.9
31635,1565485200,4.90387,3.09467,9.73798,24.725,4.55743,4.23,6.15838,7.29,3.9
31636,1565488800,6.05619,3,9.58257,24.7669,5.45055,8.78221,6.24905,7.29,3.9
31637,1565492400,5.94267,3.84292,14.7623,22.978,6.17046,8.42789,7.31303,8.3358,3.9
31638,1565496000,10.6845,6.38384,19.5375,6.16792,6.48872,5.07059,9.324,11.0049,3.9
31639,1565499600,6.64564,8.87567,26.9543,14.4343,11.4733,12.7064,13.1757,15.1506,3.9
31640,1565503200,9.93146,17.4031,25.4383,15.764,8.49186,7.86568,18.1928,14.092,6.72694
31641,1565506800,8.4157,,24.6388,,,4.23,17.3302,13.7088,3.9
31642,1565510400,7.13331,,24.6683,,,4.23,17.7072,12.3525,3.9
31643,1565514000,10.1214,,24.7943,,,9.43377,17.6787,11.4055,7.85997
31644,1565517600,13.21,,24.8236,,,10.4758,19.4593,11.3255,8.88011
31645,1565521200,16.8859,,18.629,,,10.4986,17.2745,8.79504,9.21063
31646,1565524800,13.1637,,17.7442,,,14.5583,17.3366,9.31524,7.11702
31647,1565528400,22.1499,,18.8865,,,18.8045,13.9267,9.47992,7.04049
31648,1565532000,14.7925,,17.3382,,,13.2269,11.5664,8.74516,8.07884
31649,1565535600,10.8823,,20.1241,,,16.9517,15.4652,10.373,8.49797
31650,1565539200,19.326,,19.7951,,,18.2326,13.0084,10.4316,7.14143
31651,1565542800,16.7579,,24.7635,,,15.181,15.5921,12.5084,8.46485
31652,1565546400,15.8806,,25.819,,,17.9609,19.4488,12.9487,8.41588
31653,1565550000,16.5757,,31.1582,,,14.998,21.8293,15.9384,8.14037
31654,1565553600,21.3439,,30.1698,,,10.5831,25.6629,15.5172,7.65173
31655,1565557200,14.2958,,34.353,,,15.5382,26.7265,17.6487,8.03617
31656,1565560800,16.8125,,30.5888,,,13.8538,19.9237,15.9155,7.18583
31657,1565564400,16.9641,,27.8111,,,14.5642,18.4201,15.0722,6.05086
31658,1565568000,16.1447,,38.2221,,,13.098,37.1214,19.7266,3.9
31659,1565571600,10.6274,,33.409,,,12.3724,28.4202,17.3712,10.5249
31660,1565575200,7.32037,,35.5112,,,10.9821,20.5271,18.6765,10.3912
31661,1565578800,17.4798,,30.2858,,,12.9218,17.9794,15.8549,10.0385
31662,1565582400,15.6748,,34.5952,,,20.352,23.7127,17.5456,15.0735
31663,1565586000,19.9505,,32.3757,,,34.2887,29.584,16.3963,19.2634
31664,1565589600,16.3709,,44.4874,,,32.0686,33.3167,22.3567,18.5457
31665,1565593200,15.5992,,46.5751,,,23.8858,39.5205,21.9048,15.3186
31666,1565596800,17.0306,,44.8772,,28.2359,20.1036,39.7674,17.4904,12.3335
31667,1565600400,12.6391,47.2875,41.9877,16.8123,27.2083,14.4635,35.1693,17.7318,9.31289
31668,1565604000,10.7894,42.9392,38.3165,15.401,22.2595,27.0397,26.7148,17.2924,8.03292
31669,1565607600,15.0733,33.0283,45.8841,23.9895,30.4154,30.0089,25.6143,22.8383,13.0948
31670,1565611200,28.0162,30.0417,44.545,33.5244,26.5211,28.9662,22.5599,22.0513,21.0153
31671,1565614800,25.6389,26.174,43.2503,26.6976,26.4074,23.746,27.3921,21.1364,21.9549
31672,1565618400,29.3198,30.6995,48.5664,21.5464,30.0242,36.2008,23.5697,22.8217,27.017
31673,1565622000,30.5623,31.4414,45.2294,28.2987,30.9975,37.8746,25.0943,22.0424,20.9278
31674,1565625600,27.4039,30.9127,42.7907,27.203,30.387,26.1153,24.681,21.6931,20.5166
31675,1565629200,30.1823,28.1671,46.9359,21.4318,38.7465,28.9548,32.6721,23.9175,26.3146
31676,1565632800,56.5964,42.0657,53.7418,28.8196,39.5344,32.5788,32.8919,26.8031,21.3143
31677,1565636400,33.5385,22.8916,35.7878,33.2359,24.7781,25.9229,23.0731,16.9318,20.4578
31678,1565640000,20.0472,18.9542,30.9615,21.5599,17.8044,17.6119,15.7279,16.4248,16.2936
31679,1565643600,16.5102,21.8824,30.9836,17.4236,17.8345,16.5764,15.792,16.4912,10.4796
31680,1565647200,20.3074,20.8739,30.6326,25.3122,23.0069,24.3676,18.7537,16.1526,12.5181
31681,1565650800,15.6556,20.9456,29.3566,18.7212,13.1526,17.7823,16.2124,15.2239,16.0592
31682,1565654400,11.7797,15.0152,25.5921,30.8801,15.1297,12.9451,10.9567,13.4295,9.20687
31683,1565658000,15.7628,14.3418,26.7285,17.2953,,15.7083,14.3128,14.1144,12.955
31684,1565661600,13.5713,8.19116,8.13131,12.6356,,8.46204,8.25017,5.46,6.78601
31685,1565665200,7.38172,3.91464,7.66505,15.4998,,4.6329,10.736,5.46,3.9
31686,1565668800,4.32142,3,10.8082,12.8143,,5.70412,10.187,5.74514,5.53379
31687,1565672400,3,5.5994,17.6847,,,3,15.2243,9.42836,3
